0.0	83.22	88.48	89.98	91.31	92.1	92.35	92.7	93.05	93.15	93.56	93.19	93.73	93.75	93.35	93.57	93.67	93.81	93.9	93.84	93.7	94.01	94.55	94.21	94.24	94.32	94.51	94.51	94.16	93.97	93.93	94.51	94.48	94.62	94.87	94.62	94.45	94.42	94.39	94.41	94.24	94.63	94.06	93.84	93.81	93.95	94.12	93.84	93.87	93.8	93.73	93.71	93.13	93.27	93.17	93.12	93.32	92.76	92.6	92.15	91.54	89.91	87.5	82.88	0.0
0.0	83.15	88.06	90.25	91.24	92.07	92.49	92.98	93.11	93.54	93.53	94.25	94.3	94.03	94.26	94.72	94.66	94.16	94.18	95.19	95.04	94.66	94.89	94.59	94.77	94.14	93.97	94.43	94.11	94.44	94.56	94.46	94.54	94.54	94.79	94.83	94.79	94.82	94.52	94.11	94.86	94.63	94.05	94.67	94.48	94.56	94.29	94.23	94.37	94.75	94.43	94.34	94.03	93.83	93.72	93.25	93.5	93.39	92.05	92.24	91.38	89.95	87.3	82.84	0.0
0.0	83.22	88.43	90.03	91.52	92.38	93.01	93.25	93.37	94.53	94.22	94.42	94.79	95.09	94.77	95.46	95.23	94.97	95.01	95.02	94.7	94.9	95.31	94.99	95.12	94.8	94.98	94.79	95.08	95.09	95.45	95.29	94.85	95.27	95.27	95.13	95.19	95.37	95.37	95.18	95.3	95.73	95.55	95.18	95.2	95.68	94.96	94.88	95.08	95.33	95.31	95.13	95.28	94.74	94.17	94.6	94.68	93.79	93.65	92.9	92.31	91.23	88.65	83.31	0.0
0.0	83.15	88.1	90.64	91.61	92.2	92.77	93.54	93.6	93.71	94.17	93.28	93.82	94.67	94.02	94.63	93.97	94.86	94.81	94.8	95.11	94.78	94.56	94.87	94.5	94.67	94.82	94.97	95.01	94.69	95.01	94.85	95.11	95.19	94.83	94.86	95.02	94.97	94.6	94.88	94.87	94.48	94.85	94.81	94.4	94.54	94.54	94.52	94.77	94.26	94.47	94.92	94.36	94.66	94.46	93.68	93.35	93.36	93.39	92.81	91.46	90.67	88.32	83.23	0.0
0.0	83.66	88.22	90.56	91.35	92.43	93.06	93.89	93.88	94.41	93.78	94.13	94.1	94.54	94.49	93.89	94.56	94.84	94.48	94.18	94.43	94.66	94.76	95.07	94.8	94.83	94.74	95.22	94.61	94.59	94.68	94.61	94.79	94.66	94.43	95.12	94.94	95.12	95.18	95.4	96.02	96.05	95.69	95.0	95.02	95.48	94.62	94.92	94.79	94.47	94.19	94.44	94.35	94.83	94.65	93.75	93.71	93.19	93.17	92.57	91.57	90.26	88.16	82.78	0.0
0.0	83.37	89.0	91.03	92.65	92.92	93.01	92.83	92.99	93.69	94.07	94.04	93.86	93.96	94.3	94.38	94.25	93.94	94.71	94.57	93.85	93.99	94.89	94.25	94.6	94.58	94.41	95.61	94.93	94.88	94.44	94.98	94.9	94.65	95.01	95.1	95.14	94.89	94.56	94.71	94.54	94.6	95.14	94.92	95.05	94.7	94.87	94.41	94.3	94.27	94.63	94.72	94.74	94.36	94.3	94.16	93.93	93.98	93.4	92.68	91.71	90.94	88.45	83.44	0.0
0.0	82.92	88.41	90.61	91.57	92.2	92.52	93.39	93.78	93.68	93.72	94.14	93.8	94.11	94.53	95.27	94.6	95.24	94.91	95.19	95.01	94.82	94.8	94.92	94.72	95.02	95.03	95.05	94.66	94.63	94.31	94.72	94.09	95.0	94.19	94.54	94.3	94.26	94.59	94.49	94.76	94.52	94.85	94.31	94.84	94.92	94.53	94.5	94.22	94.38	94.62	94.23	94.26	93.8	94.37	93.63	93.92	93.53	92.5	92.46	92.21	90.91	88.18	83.33	0.0
0.0	83.8	88.72	91.56	92.45	93.85	94.08	94.21	94.48	94.24	94.55	95.3	95.02	95.66	95.11	94.93	95.13	94.75	95.36	95.29	95.59	95.16	95.4	95.71	96.42	96.04	96.54	96.44	96.15	95.68	96.73	96.35	96.02	96.28	95.88	95.79	95.83	96.0	96.33	96.26	96.13	96.42	95.94	95.49	95.54	95.87	95.6	95.06	94.84	94.98	95.1	95.1	94.96	95.42	95.37	94.63	94.22	94.46	93.68	92.99	92.82	91.1	89.23	84.02	0.0
0.0	83.86	88.35	90.99	92.48	92.73	92.41	93.47	93.7	93.62	94.29	94.5	94.39	94.59	94.71	94.8	94.29	94.6	94.77	94.64	95.01	94.91	95.22	94.81	95.14	95.32	95.44	95.2	94.98	95.54	95.33	95.36	95.6	95.83	95.44	94.79	95.57	95.43	95.71	95.27	95.16	95.54	95.13	95.5	95.13	95.47	95.41	94.45	94.91	95.32	95.12	94.61	93.78	94.76	94.31	94.53	94.57	93.86	93.58	92.59	92.11	90.8	88.25	83.03	0.0
0.0	83.11	88.08	90.72	92.19	93.13	93.57	93.67	94.18	94.55	94.89	94.96	95.07	95.13	95.25	94.82	95.26	95.39	95.61	95.45	95.44	95.74	95.44	95.29	95.82	95.5	95.23	95.44	95.21	94.41	95.23	95.34	95.23	94.93	95.41	95.49	95.85	95.07	95.78	95.44	95.75	96.11	95.87	94.95	95.11	94.86	94.66	94.69	94.93	95.18	95.8	94.76	94.8	94.19	94.73	94.17	94.18	94.1	93.5	92.88	92.18	90.98	88.53	83.65	0.0
